"Id","SalePrice"
2849,197957.267942605
2850,278926.251219302
2851,214532.972628865
2852,239021.56874402
2853,234799.666790581
2854,140923.521430473
2855,202438.637399812
2856,200627.929368076
2857,187529.736841555
2858,204577.609478147
2859,115187.520716957
2860,133431.536559288
2861,127679.700176482
2862,193377.742076334
2863,130589.901162999
2864,241338.9607627
2865,142795.77961749
2866,139415.263235685
2867,93484.9754062491
2868,99016.3935844152
2869,96299.454008384
2870,127803.533508269
2871,86679.8213344337
2872,47996.4696184394
2873,101160.885245518
2874,133740.165941649
2875,118186.894426571
2876,161592.604304001
2877,142054.214548242
2878,169662.35796623
2879,139598.196119372
2880,99822.1139753868
2881,151028.940277302
2882,179182.750194383
2883,199703.281440439
2884,208573.590869208
2885,187016.490836383
2886,239462.236278864
2887,90448.72164906
2888,134284.919753747
2889,54528.1147745725
2890,74634.6487979375
2891,134983.028546846
2892,49169.8933735945
2893,85844.6675160197
2894,54788.8395257432
2895,335277.547998981
2896,283228.724211702
2897,201512.529299721
2898,149992.577369415
2899,206641.898778563
2900,160116.712614411
2901,196098.954258761
2902,185284.922908152
2903,318924.080774497
2904,335683.523195218
2905,86714.3552435302
2906,203388.058975047
2907,109920.214440949
2908,127750.693530861
2909,148363.31933716
2910,78756.0477026415
2911,80470.0913647335
2912,147648.453462725
2913,80403.0202793668
2914,77621.6932205263
2915,84541.836525376
2916,81554.0645648004
2917,166303.25002213
2918,121072.365110767
2919,215284.330354807
